Time,Surge,Sway,Yaw
3.6,38.71040726,55.25333786,-843.2122803
3.7,37.3260994,50.38916397,-823.2663574
3.8,35.76874924,45.1241188,-798.0474854
3.9,34.07946777,39.62466431,-767.9862671
4,32.36752701,34.27648926,-735.0521851
4.1,30.80984497,29.67162323,-702.9574585
4.2,29.62079048,26.49988747,-676.675293
4.3,28.99953651,25.37351418,-661.3319092
4.4,29.07450104,26.65205765,-660.8547974
4.5,29.86836624,30.34370232,-676.9317627
4.6,31.29963684,36.13013458,-708.7420654
4.7,33.22074127,43.50741196,-753.5872803
4.8,35.47591782,51.98126221,-808.1369019
4.9,37.95321655,61.22992325,-869.7156372
5,40.60848618,71.16443634,-937.0584106
5.1,43.45338058,81.8674469,-1010.238159
5.2,46.51695633,93.45020294,-1089.888184
5.3,49.80200577,105.9034119,-1176.173462
5.4,53.25754547,119.0135956,-1268.038452
5.5,56.77801895,132.375351,-1363.055908
5.6,60.22477341,145.4778442,-1457.844971
5.7,63.45473862,157.8082275,-1548.735229
5.8,66.34037781,168.9166718,-1632.289673
5.9,68.77409363,178.4223022,-1705.480835
6,70.66254425,185.9849091,-1765.612915
6.1,71.92407227,191.2938843,-1810.291626
6.2,72.50022125,194.1157684,-1837.716553
6.3,72.38128662,194.39888,-1847.315063
6.4,71.63300323,192.3844299,-1840.411011
6.5,70.40518188,188.6487274,-1820.452271
6.6,68.90853119,184.0206146,-1792.443726
6.7,67.36157227,179.377533,-1761.623291
6.8,65.92668915,175.390152,-1731.863037
6.9,64.66365051,172.3256989,-1704.518799
7,63.52349472,170.0045319,-1678.30835
7.1,62.38744354,167.9380493,-1650.324951
7.2,61.13325882,165.5898285,-1617.707275
7.3,59.69704437,162.6384125,-1579.130005
7.4,58.09994507,159.1158447,-1535.345459
7.5,56.42674637,155.3542938,-1488.5
7.6,54.76796722,151.7680206,-1440.605225
7.7,53.15633774,148.5805054,-1392.018677
7.8,51.53198624,145.6364288,-1340.810181
7.9,49.75638962,142.398407,-1283.434692
8,47.67029953,138.1380615,-1216.437988
8.1,45.168396,132.2363129,-1138.355713
8.2,42.25458527,124.4545822,-1050.837524
8.3,39.05149841,115.0527496,-958.4138184
8.4,35.76013184,104.7039795,-867.0047607
8.5,32.58963776,94.25135803,-781.9017334
8.6,29.69029808,84.4212265,-706.1835938
8.7,27.11916924,75.6202774,-640.2648926
8.8,24.85001373,67.8944931,-582.6582642
8.9,22.81690598,61.0467186,-531.4158325
9,20.96577644,54.83646774,-485.4160156
9.1,19.28708649,49.15571594,-444.8267822
9.2,17.81530571,44.09835815,-410.5820618
9.3,16.59930229,39.90197372,-383.2662048
9.4,15.66227055,36.80503845,-362.0995789
9.5,14.97334385,34.89891052,-344.6195984
9.6,14.44499874,34.0474205,-327.2373047
9.7,13.95601749,33.90587616,-306.3753967
9.8,13.38739395,34.0206337,-279.6185608
9.9,12.65415192,33.95629501,-246.3669281
10,11.72082138,33.39444733,-207.7993469
10.1,10.59841633,32.17241287,-166.3205109
10.2,9.329831123,30.26526833,-124.8675232
10.3,7.974009037,27.73972702,-86.39394379
10.4,6.595961571,24.71261597,-53.61488342
10.5,5.263101578,21.33165932,-28.86442757
10.6,4.042982101,17.7744236,-13.85434437
10.7,2.996982098,14.24728012,-9.266734123
10.8,2.168625355,10.96764851,-14.3509922
10.9,1.570976257,8.127137184,-26.84231758
11,1.180709958,5.849625111,-43.44213486
11.1,0.944568872,4.165794373,-60.81450272
11.2,0.797769606,3.019014359,-76.71938324
11.3,0.687101007,2.300983429,-90.7385788
11.4,0.588119268,1.899383187,-104.1854935
11.5,0.50823921,1.733871341,-119.1827469
11.6,0.474544287,1.764579415,-137.3375549
11.7,0.512992322,1.974050164,-158.6877289
11.8,0.630039692,2.339089632,-181.4772186
11.9,0.806144059,2.814070463,-202.8912964
12,1.004035115,3.338845491,-220.3644714
12.1,1.186691523,3.867725372,-232.7546997
12.2,1.334949017,4.400987625,-240.7398071
12.3,1.455178738,4.996224403,-246.2110901
12.4,1.573050618,5.746438026,-250.9888153
12.5,1.716873527,6.730130196,-255.5628662
12.6,1.899345517,7.955631256,-258.5598145
12.7,2.107089043,9.328011513,-257.2536316
12.8,2.303063869,10.65830708,-248.8820648
12.9,2.440367937,11.71551228,-232.1035004
13,2.480546951,12.30146313,-207.8592072
13.1,2.407933235,12.31756115,-179.2211914
13.2,2.234141827,11.79566574,-150.3259277
13.3,1.99192977,10.88162231,-124.9382095
13.4,1.722407937,9.78074646,-105.3255615
13.5,1.461836696,8.690304756,-91.90234375
13.6,1.233281255,7.747660637,-83.66702271
13.7,1.045274496,7.013357162,-79.05683899
13.8,0.896220624,6.491240501,-76.69286346
13.9,0.781226873,6.171020985,-75.64440155
14,0.697979331,6.069924355,-75.18774414
14.1,0.649667263,6.252462864,-74.35562897
14.2,0.644732952,6.818943501,-71.68641663
14.3,0.694437265,7.868228912,-65.43373871
14.4,0.809574544,9.45184803,-54.19247055
14.5,0.997414231,11.53999996,-37.62240982
14.6,1.259561777,14.01454258,-16.86914063
14.7,1.591191769,16.69243622,5.568004608
14.8,1.981926918,19.37062836,26.48187447
14.9,2.41828227,21.87501144,42.81985474
15,2.886977911,24.09519005,52.37956619
15.1,3.377815723,25.99326134,54.07749557
15.2,3.884686232,27.58587074,47.77690887
15.3,4.403948307,28.90971375,33.88488388
15.4,4.930764198,29.98699379,13.00523663
15.5,5.455307007,30.8065567,-14.16315746
15.6,5.961265564,31.32881546,-46.69093323
15.7,6.428243637,31.5115757,-83.22426605
15.8,6.837751389,31.34412575,-121.9526596
15.9,7.180416584,30.87289619,-160.8533783
16,7.460969925,30.20540047,-198.1456299
16.1,7.698219299,29.48867226,-232.743103
16.2,7.91939497,28.8698864,-264.4718933
16.3,8.150965691,28.45495224,-293.9356384
16.4,8.409838676,28.28211594,-322.0911865
16.5,8.698818207,28.3211956,-349.7449341
16.6,9.008248329,28.49810028,-377.2109375
16.7,9.32287693,28.73347855,-404.2755127
16.8,9.630545616,28.97875404,-430.4472351
16.9,9.928564072,29.23477554,-455.3273621
17,10.22494888,29.54665184,-478.8899841
17.1,10.53430748,29.97937965,-501.5288086
17.2,10.87085915,30.58735085,-523.8670044
17.3,11.2424469,31.39328766,-546.4596558
17.4,11.64885807,32.38736725,-569.5730591
17.5,12.0855999,33.54779816,-593.1799316
17.6,12.55142117,34.87369156,-617.1871338
17.7,13.0557375,36.41436768,-641.7763062
17.8,13.62165928,38.27899551,-667.6607666
17.9,14.28174305,40.61685944,-696.0723267
18,15.06647587,43.56955338,-728.4023438
18.1,15.98868656,47.20780563,-765.5738525
18.2,17.02931595,51.47375107,-807.3607788
18.3,18.13036346,56.15036774,-851.9310913
18.4,19.1988945,60.87331772,-895.8421021
18.5,20.122509,65.18746185,-934.5651855
18.6,20.79249573,68.63545227,-963.4237061
18.7,21.12792397,70.85382843,-978.6609497
18.8,21.09312439,71.64807129,-978.2901611
18.9,20.70315361,71.02414703,-962.451355
19,20.0159626,69.16854095,-933.1801147
19.1,19.11478424,66.38657379,-893.7167358
19.2,18.08746719,63.0228653,-847.6397705
19.3,17.00980759,59.39157867,-798.1386108
19.4,15.93725681,55.73675537,-747.6218872
19.5,14.90489483,52.22690201,-697.6682129
19.6,13.9317646,48.9715271,-649.1599731
19.7,13.02431965,46.03830719,-602.3929443
19.8,12.17576599,43.45317459,-557.0535889
19.9,11.36223888,41.17973328,-512.1323242
20,10.54064369,39.09228516,-465.9821167
20.1,9.653989792,36.96730042,-416.7303467
20.2,8.647143364,34.51512909,-363.0777283
20.3,7.490095615,31.45602608,-305.2537231
20.4,6.200112343,27.62064362,-245.6945343
20.5,4.851889133,23.03654671,-189.0072784
20.6,3.567956448,17.96055031,-141.0319061
20.7,2.489344835,12.83437347,-107.213707
20.8,1.735506892,8.172038078,-90.86373138
20.9,1.368357778,4.417612553,-92.01178741
21,1.374736071,1.826461434,-107.3557968
21.1,1.674426079,0.414562881,-131.3546448
21.2,2.150163412,-0.008385281,-158.0136108
21.3,2.686778545,0.257965624,-182.6166229
21.4,3.203269243,0.919679284,-202.7176514
21.5,3.665765047,1.772435188,-218.0853271
21.6,4.078930855,2.724657059,-229.8025818
21.7,4.463571548,3.762762547,-239.0967255
21.8,4.833937645,4.889904499,-246.5286255
21.9,5.186793327,6.079524994,-251.8911896
22,5.506646633,7.271859169,-254.7250519
22.1,5.781962395,8.412912369,-255.0044861
22.2,6.020738602,9.507443428,-253.4752808
22.3,6.254131794,10.64593983,-251.3688507
22.4,6.523567677,11.97765064,-249.6276245
22.5,6.856486797,13.63178062,-248.1103668
22.6,7.243233681,15.62126827,-245.3067322
22.7,7.628571987,17.78035545,-238.8348389
22.8,7.925088882,19.77794075,-226.5610962
22.9,8.045277596,21.21614075,-207.8103638
23,7.939491749,21.78238678,-184.0354767
23.1,7.623090744,21.3937645,-158.5507965
23.2,7.179911137,20.26926994,-135.3859406
23.3,6.739069462,18.89213753,-117.7504807
23.4,6.433404446,17.86899376,-106.7945404
23.5,6.355557442,17.73578453,-101.2113724
23.6,6.528380394,18.78276825,-97.83304596
23.7,6.900138378,20.96318436,-92.92355347
23.8,7.364837646,23.91640091,-83.59007263
23.9,7.798542976,27.09185982,-68.73352051
24,8.097571373,29.92404366,-49.21563721
24.1,8.205458641,31.99479866,-27.28607559
24.2,8.121404648,33.13088608,-5.608268261
24.3,7.890492439,33.41403198,13.67253113
24.4,7.582082748,33.11369324,29.47518539
24.5,7.265405655,32.57637024,41.81952667
24.6,6.990242004,32.11239243,51.45329285
24.7,6.777151108,31.91305161,59.29954529
24.8,6.617753029,32.01477051,65.96704865
24.9,6.482746124,32.31039429,71.4890213
25,6.334064484,32.59672546,75.34473419
25.1,6.137640476,32.64242172,76.71891022
25.2,5.873878479,32.2593956,74.88638306
25.3,5.543729782,31.36176682,69.57705688
25.4,5.16905117,29.99798775,61.17932129
25.5,4.787008762,28.34593773,50.68523026
25.6,4.439711094,26.66876602,39.36845016
25.7,4.16182375,25.24100304,28.29765129
25.8,3.96995306,24.26605606,17.87950897
25.9,3.857450962,23.8125,7.643564701
26,3.796695948,23.79280853,-3.602528334
26.1,3.748266697,23.99413109,-17.28209877
26.2,3.673775196,24.15101051,-34.42609787
26.3,3.547635794,24.03306198,-55.20305634
26.4,3.363474607,23.51440239,-78.82858276
26.5,3.133119345,22.59952736,-103.8978043
26.6,2.879205465,21.39909935,-128.9692383
26.7,2.624982119,20.07023239,-153.0992737
26.8,2.385782242,18.7496624,-176.059021
26.9,2.165454626,17.50836563,-198.1457672
27,1.95849514,16.34354973,-219.7290955
27.1,1.755934477,15.20509434,-240.8149719
27.2,1.551541209,14.03802967,-260.8851624
27.3,1.345234632,12.81777287,-279.0899048
27.4,1.142465234,11.56193161,-294.6480103
27.5,0.950631499,10.31676579,-307.1812744
27.6,0.775102556,9.129899025,-316.7602844
27.7,0.617324173,8.026584625,-323.6393127
27.8,0.475958973,7.002620697,-327.8833313
27.9,0.349988371,6.036273003,-329.1887512
28,0.241416857,5.110724926,-327.0973206
28.1,0.155441388,4.233675957,-321.5454407
28.2,0.097575113,3.443627596,-313.4341736
28.3,0.06926962,2.800650597,-304.8158569
28.4,0.064801104,2.367671967,-298.450531
28.5,0.07175193,2.192024946,-296.8224792
28.6,0.075480931,2.294831276,-301.0393372
28.7,0.0656147,2.670179844,-310.1637573
28.8,0.041221656,3.291134119,-321.3606262
28.9,0.011858976,4.118375301,-330.8479919
29,-0.006077736,5.109587193,-335.2300415
29.1,0.004432301,6.230638027,-332.5882874
29.2,0.055939887,7.469764709,-322.8310852
29.3,0.15558508,8.852263451,-307.1923523
29.4,0.308750689,10.44802284,-287.210968
29.5,0.52467227,12.36221886,-263.7778931
29.6,0.819710612,14.70420265,-236.7654877
29.7,1.214955688,17.54055023,-205.4048157
29.8,1.728097677,20.8501091,-169.1495056
29.9,2.363295317,24.50409889,-128.5005341
30,3.104783297,28.2876358,-85.30670166
30.1,3.918750525,31.96140289,-42.36540222
30.2,4.763916969,35.3415451,-2.542030573
30.3,5.606398582,38.36337662,32.12311172
30.4,6.431683064,41.09871674,60.87659836
30.5,7.247658253,43.71750259,84.10876465
30.6,8.077385902,46.41242218,102.7748566
30.7,8.946105957,49.32574844,117.7608948
30.8,9.870515823,52.51807785,129.5406342
30.9,10.85723972,55.99687576,138.2308197
31,11.91193295,59.78850937,143.8723145
31.1,13.05342197,64.00915527,146.6247406
31.2,14.32285309,68.88394165,146.6497192
31.3,15.77896786,74.68605042,143.7084045
31.4,17.47741127,81.609375,136.7463074
31.5,19.44116592,89.62804413,123.8122253
31.6,21.63579178,98.41294861,102.499054
31.7,23.96312904,107.3572922,70.78948212
31.8,26.27978134,115.7165833,27.92211151
31.9,28.43519211,122.8148346,-25.16774368
32,30.31422806,128.234726,-86.08416748
32.1,31.86606789,131.9121857,-151.7878265
32.2,33.10678864,134.0961151,-219.5919647
32.3,34.09484863,135.1923828,-287.8431396
32.4,34.89089584,135.5605621,-355.9657288
32.5,35.5201149,135.3494415,-423.888031
32.6,35.95330048,134.4354095,-491.1836853
32.7,36.11368561,132.4796448,-556.3865967
32.8,35.90481186,129.0696869,-616.8199463
32.9,35.24642944,123.8812866,-669.0048218
33,34.10410309,116.7989578,-709.4418335
33.1,32.50341797,107.9626617,-735.4351196
33.2,30.52764511,97.74355316,-745.684082
33.3,28.30407715,86.67626953,-740.5328369
33.4,25.98551559,75.37841797,-721.9204102
33.5,23.73087311,64.47383881,-693.1189575
33.6,21.68517685,54.51985168,-658.3015747
33.7,19.95816803,45.93319702,-621.9193726
33.8,18.60357857,38.91935349,-587.8921509
33.9,17.60579872,33.42726517,-558.7468262
34,16.88302994,29.1605587,-534.9968262
34.1,16.31280518,25.66532898,-515.1088867
34.2,15.77664566,22.48350143,-496.250885
34.3,15.20971107,19.32406998,-475.6810608
34.4,14.63490295,16.18327713,-452.2742004
34.5,14.16364861,13.35519695,-427.5025024
34.6,13.95829582,11.31632423,-405.3359375
34.7,14.16829109,10.52402592,-390.9794312
34.8,14.86581421,11.21155643,-388.9184875
34.9,16.00893974,13.26863384,-401.1151733
35,17.44937325,16.26064301,-426.1731262
35.1,18.98204803,19.57721901,-459.8574829
35.2,20.41477776,22.64224815,-496.7189331
35.3,21.62715721,25.09116173,-532.0507813
35.4,22.59374046,26.84063721,-563.2764893
35.5,23.36418343,28.03020859,-590.1848755
35.6,24.01376534,28.87703323,-614.0322876
35.7,24.5909729,29.52329636,-636.0966797
35.8,25.0883503,29.9523201,-656.4981689
35.9,25.44922066,30.00844383,-673.8979492
36,25.60382271,29.50017357,-686.1709595
36.1,25.51379395,28.32517242,-691.6173706
36.2,25.20111275,26.54957581,-690.0163574
36.3,24.74732971,24.40325928,-682.9569702
36.4,24.26521111,22.19924355,-673.3070068
36.5,23.85888672,20.22345924,-664.15271
36.6,23.59288597,18.65124702,-657.7862549
36.7,23.48364449,17.52639008,-655.2333374
36.8,23.51374817,16.80109215,-656.4569702
36.9,23.65696907,16.40324211,-660.9860229
37,23.89798164,16.28756142,-668.5120239
37.1,24.23579407,16.44320869,-679.0800171
37.2,24.67101097,16.86046791,-692.7997437
37.3,25.18697357,17.48456383,-709.319397
37.4,25.73809624,18.19103241,-727.4490967
37.5,26.25387955,18.8021965,-745.2182617
37.6,26.65745354,19.13854599,-760.3781128
37.7,26.88922501,19.07858276,-771.0979614
37.8,26.92398071,18.59771156,-776.5075684
37.9,26.7746315,17.77159119,-776.8602295
38,26.48421288,16.75153351,-773.3371582
38.1,26.11425972,15.73443413,-767.7183228
38.2,25.73827362,14.94784069,-762.1774292
38.3,25.44337273,14.65396118,-759.3029175
38.4,25.33538055,15.15631676,-762.213623
38.5,25.537714,16.78361893,-774.491394
38.6,26.17628479,19.83503532,-799.7092285
38.7,27.35055542,24.49509621,-840.5690308
38.8,29.10052681,30.75115395,-897.9487915
38.9,31.38480949,38.35552216,-970.3078613
39,34.08229828,46.86065674,-1053.807495
39.1,37.02012253,55.72371292,-1143.194946
39.2,40.01819229,64.44317627,-1233.136353
39.3,42.93269348,72.67286682,-1319.460327
39.4,45.68112946,80.26780701,-1399.82019
39.5,48.24065018,87.24837494,-1473.567017
39.6,50.62409592,93.7075119,-1541.012329
39.7,52.84806824,99.71074677,-1602.525513
39.8,54.90976334,105.2384033,-1657.939087
39.9,56.78274918,110.1935654,-1706.513428
40,58.43119431,114.4640579,-1747.387207
40.1,59.83211899,117.9991684,-1780.183472
40.2,60.99221802,120.8574066,-1805.389893
40.3,61.9499054,123.2000504,-1824.299072
40.4,62.76211166,125.2360916,-1838.559692
40.5,63.48375702,127.1495895,-1849.601563
40.6,64.15094757,129.0470581,-1858.242554
40.7,64.77576447,130.9485321,-1864.649292
40.8,65.3533783,132.8198242,-1868.604614
40.9,65.87505341,134.6211548,-1869.869995
41,66.33824158,136.3408813,-1868.402344
41.1,66.747612,137.9947662,-1864.309814
41.2,67.10721588,139.5941925,-1857.616333
41.3,67.40999603,141.1071167,-1848.033569
41.4,67.63272095,142.4408722,-1834.939331
41.5,67.74160004,143.4647064,-1817.635132
41.6,67.70749664,144.0672607,-1795.771606
41.7,67.52370453,144.2228851,-1769.715454
41.8,67.21688843,144.0322266,-1740.626953
41.9,66.84412384,143.7116241,-1710.152466
42,66.47525024,143.5278931,-1679.825806
42.1,66.16661835,143.6998901,-1650.42395
42.2,65.93676758,144.3052521,-1621.567749
42.3,65.75440216,145.2308502,-1591.765137
42.4,65.54484558,146.1914825,-1558.922607
42.5,65.21414185,146.8160095,-1521.151978
42.6,64.68309021,146.7756195,-1477.573608
42.7,63.91929626,145.9107819,-1428.795288
42.8,62.95506668,144.3108978,-1376.850464
42.9,61.88285828,142.3119354,-1324.564941
43,60.82738876,140.4026337,-1274.541016
43.1,59.90180969,139.0609894,-1228.111694
43.2,59.16233444,138.5709686,-1184.679443
43.3,58.57826233,138.8844299,-1141.748413
43.4,58.03102493,139.5861053,-1095.728149
43.5,57.34654999,139.9897766,-1043.277222
43.6,56.35277557,139.3475342,-982.7042236
43.7,54.94307709,137.1070557,-914.8591919
43.8,53.12151718,133.1248169,-843.0983887
43.9,51.01048279,127.7487564,-772.2553101
44,48.81448364,121.7268677,-706.9709473
44.1,46.75124359,115.9630661,-650.0361938
44.2,44.97532654,111.2048111,-601.4356689
44.3,43.52398682,107.7796097,-558.5098877
44.4,42.30719376,105.4837875,-517.1826172
44.5,41.14620209,103.6695099,-473.7373962
44.6,39.84535599,101.4971619,-426.3869629
44.7,38.26828384,98.25397491,-375.9819641
44.8,36.38848114,93.61430359,-325.5973206
44.9,34.29579926,87.74430847,-279.236969
45,32.15943909,81.22060394,-240.2657776
45.1,30.16568184,74.80966187,-210.2476807
45.2,28.45742798,69.2071228,-188.6236725
45.3,27.09882927,64.84285736,-173.2416382
45.4,26.07499504,61.81801605,-161.3706207
45.5,25.32042313,59.97577667,-150.6727448
45.6,24.75844002,59.05006409,-139.7220459
45.7,24.3322506,58.81110764,-127.9566574
45.8,24.01557541,59.14228439,-115.2542114
45.9,23.80296707,60.0272522,-101.4715958
46,23.68982506,61.47425461,-86.23122406
46.1,23.65557861,63.43231583,-69.03250122
46.2,23.65930557,65.74942017,-49.55557251
46.3,23.64884377,68.19274902,-27.92762375
46.4,23.57675552,70.5138855,-4.779388428
46.5,23.41368484,72.51933289,18.92647934
46.6,23.15250015,74.10868073,42.1728096
46.7,22.80278778,75.26662445,64.10758972
46.8,22.38088417,76.02396393,84.11347961
46.9,21.90242195,76.41964722,101.754097
47,21.38154984,76.49078369,116.7015915
47.1,20.83573532,76.29431915,128.7326965
47.2,20.29058075,75.93838501,137.7883911
47.3,19.77857208,75.58881378,144.0032959
47.4,19.32917786,75.42778015,147.6022339
47.5,18.9535923,75.57024384,148.6528778
47.6,18.63191986,75.97502136,146.7974091
47.7,18.31117058,76.40123749,141.1614227
47.8,17.91802406,76.44719696,130.5813446
47.9,17.38331604,75.67156219,114.1142426
48,16.66861916,73.75384521,91.59401703
48.1,15.78313351,70.62506104,63.91140366
48.2,14.78229904,66.50549316,32.80035782
48.3,13.74727345,61.82483673,0.177876517
48.4,12.75301838,57.05317307,-32.63457489
48.5,11.83838749,52.51477051,-65.35688782
48.6,10.99141026,48.26780319,-98.54668427
48.7,10.15692806,44.10562134,-132.7759705
48.8,9.264182091,39.68082428,-167.5957794
48.9,8.263157845,34.6970787,-200.8851013
49,7.154229164,29.08240128,-229.0473785
49.1,5.998020649,23.06581688,-248.1040192
49.2,4.900533199,17.12351418,-255.2486572
49.3,3.979053974,11.81955814,-250.1326752
49.4,3.322643995,7.61234045,-235.2285614
49.5,2.96340704,4.710047722,-215.0455627
49.6,2.870060205,3.032057524,-194.5355225
49.7,2.965565443,2.282325745,-177.4306793
49.8,3.16005969,2.090533018,-165.2781525
49.9,3.383851528,2.150903463,-157.5630951
50,3.605889082,2.297955275,-152.7418823
50.1,3.830562115,2.496114254,-149.546936
50.2,4.076473236,2.765539646,-147.8228912
50.3,4.349647999,3.096359968,-148.4582825
50.4,4.626151085,3.403612137,-152.5123749
50.5,4.853934288,3.547380924,-160.1007996
50.6,4.973447323,3.403326035,-169.737381
50.7,4.946419239,2.939714909,-178.5634766
50.8,4.777486324,2.253855944,-183.3849182
50.9,4.516708851,1.544476509,-181.9733887
51,4.240876675,1.033527255,-173.9344482
51.1,4.022746086,0.880210817,-160.6843567
51.2,3.904046535,1.135185361,-144.5725098
51.3,3.886395216,1.76067102,-127.654274
51.4,3.944929123,2.704677582,-110.7983322
51.5,4.05720377,3.985614538,-93.60654449
51.6,4.231381416,5.735389709,-75.15470886
51.7,4.517612457,8.170219421,-55.09866714
51.8,4.995175362,11.4981041,-34.49159241
51.9,5.740920067,15.80887222,-15.83100033
52,6.794951916,21.00625038,-2.293711662
52.1,8.141562462,26.82292557,3.429350853
52.2,9.715846062,32.91764832,0.072963513
52.3,11.43309307,39.00973892,-11.97451878
52.4,13.22594833,44.98421478,-31.23713303
52.5,15.07006931,50.91294861,-56.15684509
52.6,16.98493385,56.97852707,-85.96031189
52.7,19.00953102,63.3369751,-120.9139252
52.8,21.16598892,69.98799133,-161.8582306
52.9,23.43063164,76.71922302,-209.322937
53,25.7281723,83.1553421,-262.7497253
53.1,27.95264816,88.89078522,-320.2741089
53.2,30.00487328,93.64380646,-379.1936951
53.3,31.82779121,97.35899353,-436.8700562
53.4,33.42249298,100.2112274,-491.5847168
53.5,34.83784485,102.5124512,-542.9161987
53.6,36.14014053,104.5685196,-591.4828491
53.7,37.37877274,106.5550308,-638.2399292
53.8,38.56485748,108.4675903,-683.7398682
53.9,39.67206192,110.1626511,-727.7460327
54,40.65682983,111.4600067,-769.3657227
54.1,41.48545837,112.250267,-807.567627
54.2,42.15285873,112.5522308,-841.7489624
54.3,42.68301773,112.4936981,-872.0111694
54.4,43.11143875,112.228653,-898.986084
54.5,43.45895767,111.8337402,-923.3052368
54.6,43.71041489,111.2349167,-944.9945679
54.7,43.8089447,110.1986237,-963.1087036
54.8,43.66906738,108.392128,-975.7946777
54.9,43.20371628,105.4892349,-980.7761841
55,42.35514832,101.2829208,-976.0778809
55.1,41.11931992,95.76819611,-960.7322998
55.2,39.55649948,89.17293549,-935.244751
55.3,37.78569031,81.93154144,-901.6879883
55.4,35.9646225,74.61021423,-863.4069214
55.5,34.25989914,67.80107117,-824.4036255
55.6,32.81359482,62.00651169,-788.5354614
55.7,31.71383286,57.5385437,-758.7092285
55.8,30.97715569,54.45851517,-736.2814331
55.9,30.54903793,52.57798386,-720.8592529
56,30.32445908,51.5275116,-710.604187
56.1,30.18363953,50.87790298,-702.979248
56.2,30.03120804,50.27568436,-695.6906128
56.3,29.82365608,49.54264832,-687.4585571
56.4,29.57307053,48.69779968,-678.2811279
56.5,29.32453537,47.88972092,-669.0567017
56.6,29.11682701,47.2673645,-660.7305908
56.7,28.94529343,46.8490448,-653.3850708
56.8,28.74658775,46.45562744,-645.7637329
56.9,28.4158802,45.74797058,-635.5403442
57,27.85164833,44.360672,-620.2838135
57.1,27.00855255,42.07546616,-598.6982422
57.2,25.9328537,38.9536705,-571.5352783
57.3,24.76113319,35.3605957,-541.68396
57.4,23.67940331,31.86216927,-513.3162231
57.5,22.85837173,29.03275871,-490.4182739
57.6,22.39245224,27.25497627,-475.3447571
57.7,22.26880264,26.59636307,-468.0313721
57.8,22.37889481,26.81192589,-466.1898499
57.9,22.56532669,27.46316338,-466.3431091
58,22.68089676,28.09258461,-465.1755981
58.1,22.63301659,28.3725853,-460.5683899
58.2,22.39594078,28.16782761,-451.9032288
58.3,21.9909153,27.4987545,-439.6309204
58.4,21.45066452,26.44474983,-424.4829102
58.5,20.79127121,25.05224419,-406.853302
58.6,20.00825882,23.30335808,-386.728241
58.7,19.09836388,21.16113091,-364.1773376
58.8,18.09263992,18.66064072,-340.0629272
58.9,17.07875443,15.98659897,-316.4640808
59,16.1949749,13.48260784,-296.443512
59.1,15.59270382,11.57208633,-283.1358337
59.2,15.38117695,10.61716557,-278.5115051
59.3,15.57815647,10.77543354,-282.3753357
59.4,16.08911133,11.91834545,-292.0808105
59.5,16.72524643,13.64837742,-303.1300964
59.6,17.25409508,15.40889168,-310.4399719
59.7,17.46330452,16.64265251,-309.7850342
59.8,17.21454239,16.93948364,-298.8945618
59.9,16.47099686,16.12511826,-277.8751221
60,15.29429054,14.27321529,-248.9369507
60.1,13.81857681,11.65395927,-215.6579437
60.2,12.21537209,8.651034355,-182.1196136
60.3,10.66127586,5.678471088,-152.1766052
60.4,9.314277649,3.115033627,-128.9592133
60.5,8.297821999,1.257771969,-114.567482
60.6,7.688873291,0.288322508,-109.8713226
60.7,7.507976055,0.248416767,-114.3883286
60.8,7.713484287,1.030048013,-126.3005142
60.9,8.205140114,2.391858101,-142.7125092
61,8.84129715,4.009857178,-160.1999664
61.1,9.469138145,5.557573318,-175.5686188
61.2,9.960837364,6.794959068,-186.6162872
61.3,10.24442387,7.636346817,-192.6408997
61.4,10.3187027,8.171789169,-194.5075684
61.5,10.2470541,8.632567406,-194.2486267
61.6,10.13280582,9.313044548,-194.3467712
61.7,10.08541679,10.47727776,-196.9608459
61.8,10.18911934,12.28268051,-203.3501892
61.9,10.48339939,14.74382401,-213.651001
62,10.95919514,17.74288368,-227.0144653
62.1,11.5690937,21.07753181,-241.9993744
62.2,12.24618053,24.52858353,-257.0634766
62.3,12.92553616,27.92951965,-271.0149536
62.4,13.56367874,31.22463799,-283.3360901
62.5,14.15297222,34.50700378,-294.3386536
62.6,14.72891235,38.02893829,-305.1330261
62.7,15.36841965,42.177742,-317.4058228
62.8,16.17768288,47.41197968,-333.0218811
62.9,17.26991272,54.1622963,-353.5108643
63,18.73661804,62.71458817,-379.5566711
63.1,20.61953926,73.10662079,-410.6445007
63.2,22.89215851,85.07400513,-445.0037537
63.3,25.4581852,98.07183838,-479.9035034
63.4,28.16932106,111.3754959,-512.236084
63.5,30.85788155,124.2352066,-539.2126465
63.6,33.37415314,136.0375977,-558.9477539
63.7,35.61631775,146.4220886,-570.7493286
63.8,37.54360962,155.3154144,-575.0432129
63.9,39.16964722,162.8774109,-572.9979248
64,40.54026413,169.3826599,-566.0143433
64.1,41.70521164,175.0839996,-555.272644
64.2,42.69431686,180.1057892,-541.4777222
64.3,43.50562286,184.3991394,-524.8483887
64.4,44.10775375,187.7662354,-505.2989807
64.5,44.45348358,189.9358826,-482.7056885
64.6,44.49819946,190.6595154,-457.1446533
64.7,44.21671677,189.7953339,-429.0256348
64.8,43.61354446,187.3580933,-399.0984192
64.9,42.72460175,183.5256805,-368.3535461
65,41.61096191,178.6056061,-337.8645325
65.1,40.34682465,172.9725189,-308.6212769
65.2,39.0049057,166.9927063,-281.3948059
65.3,37.64277649,160.9531403,-256.6602783
